"","RH41.PS.1","RH41.PS.2","RH41.PS.3","RH41.PR.1","RH41.PR.2","RH41.PR.3","RH41.PR.4","RH41.PR.5","NCIH520.PS.1","NCIH520.PS.2","NCIH520.PS.3","NCIH520.PR.1","NCIH520.PR.2","NCIH520.PR.3","SJCRH30.PS.1","SJCRH30.PS.2","SJCRH30.PS.3","SJCRH30.PR.1","SJCRH30.PR.2","SJCRH30.PR.3"
"THSD1",4.49493283383945,4.73132032529524,4.4877779637799,5.14036588862518,5.1509303156253,5.13881663001992,4.55727677334366,5.03947739076244,4.27773076338821,4.3964041850382,3.61119587300085,4.27847608585904,4.03638594074037,4.18707529228281,5.42772425379447,5.15534225428262,5.25036887812875,6.30480845167306,5.83709168428514,5.99751852463201
"ZC4H2",7.70294343151832,7.30727784374495,7.73656663577963,7.33538026199214,7.47541566977293,7.33685950958956,7.3133009431018,7.3102513906676,5.94636721930618,6.2679977205883,5.83930126993971,4.85090579172803,4.8857579322902,5.07540795910823,8.71782116583705,8.14551209432019,7.89135832789589,7.16239033500838,7.19436201585725,7.21203810589678
"PRKG1",8.74340163821078,8.26229787967145,8.70493589532792,7.56679435843322,7.43367941341737,7.6287669391839,7.28780355773011,7.69111095892633,4.78585996915928,5.00038095014506,5.01103395303351,5.64979603428602,5.68816765467479,4.82814732441505,4.63826326739724,4.86543226027386,4.84029235226823,6.28277443520884,6.75343629279436,6.64943750323099
"MYO5C",6.37101790865011,6.43911809051912,6.40223894458165,5.96681718517048,5.69198095165084,5.95182602886118,5.70742303082923,6.18667353487324,8.43076112064028,8.42404411392113,8.26575527936519,8.67132962720487,8.85758474228185,8.91545006648685,6.06589710293293,6.23090309324959,6.7885065525545,6.12071526971126,6.53452555393999,6.09175677190042
"SULF2",9.81036764051172,9.78860347920593,9.86940119648057,9.00935908390442,9.00480388496218,9.22532112880967,8.98179654873203,9.02984882180541,5.32088930474641,5.17086509653678,5.48526434607952,5.99375400805087,5.64675094565253,5.24766826355676,8.98860506309513,8.93155182613228,8.88383795436746,7.63186402357171,7.4271012651564,7.5625125537545
"SLC50A1",6.17154132970427,5.60882256378718,5.7210637820345,6.55767904260256,6.65034680679571,6.56201922242014,6.74408632802382,6.54675865999974,7.3208669772181,6.93882357116403,7.11021578898076,6.82511284153885,6.9627788421812,7.0601689363327,5.50389487374625,5.37865585091808,5.42266353917416,5.62819896642697,5.67300621752941,6.29673982399242
"NXF5",3.07402308889053,3.4004314651453,3.32595433463061,2.68306393931427,2.96309758984811,3.12497453794059,3.12097710416356,2.77573851632302,3.95598613701611,3.0023463972087,3.69436024535724,4.16712530843879,3.58034350508172,4.2334095170518,3.99195131272221,4.02550412023544,3.36345866043008,3.84090235146589,3.48073385401927,2.87856075350231
"MAPK10",3.92293369022928,2.64076834409395,3.01513792768537,2.87133211673056,3.374039224796,2.89768148123763,2.95982746303733,3.44021285363172,4.49802356469898,3.822881924076,4.48341848332709,5.97398607147045,6.43467153277763,6.11597196698616,5.30837135192683,5.43302266932322,5.18120338364758,7.14816165561555,6.78606589856256,6.61715778592569
"PROS1",3.19287499861259,3.87055968516783,4.39658211398249,5.50272756405042,5.1151995032293,5.157329646927,4.56756270754907,4.7182740872352,5.21360222203562,5.51735849944448,5.40607955293895,4.34286692944209,4.77161686361678,4.13674826053432,5.07651922978068,5.33474088292816,4.35771599886669,5.54427066288658,5.3833620123118,5.65684522976687
"PRRG1",6.38967165458717,6.44014422164644,6.85438071609297,7.21650380961127,7.13675098278006,7.54686215374283,7.05105837357737,7.14368269689285,5.95395566601853,6.06783074771327,5.68881576519303,5.90013300669638,5.86566235209451,5.74892494305218,6.56681353036735,6.16774330840228,5.79444276561228,7.0719716718224,6.77877930725757,7.0097928374003
"RELN",8.15815204774553,7.60086016512802,7.92912807449318,7.9140870082864,7.89030884556591,7.85359927881093,7.74813606238518,7.67033360842458,3.721486821597,3.91829700231403,3.81000898015962,3.90887897693766,4.1693432797232,4.06667752380357,7.81619658213084,7.46332617656254,7.52965185346121,6.66771181998723,6.71356995464156,6.66921156997343
"HTRA1",4.83512538105064,5.00022601222724,5.03948541602877,5.21755838476306,4.7640299907321,5.23775114604021,4.82741234870454,5.03146514588285,6.29155031536462,6.63762906491106,6.51689020411129,5.18193156243336,4.97282704932793,4.30109015915249,4.22330247207468,4.28998051078283,4.06844335059154,3.87375642174649,4.66529985616641,5.24105168955472
"PSAP",8.85088006045164,8.77523771325262,8.78281592368178,9.55799618608602,9.38000604946913,9.59689982187408,9.4002776851964,9.51866882988318,9.38363990156588,9.49267213330353,9.56246567761654,9.03864174288682,9.13643621459755,9.22287027300401,8.00520323168504,7.99826037311315,7.89824975950154,8.21579767004817,8.20771044534834,8.16903337953477
"SLC2A9",4.95578661776141,5.08172262644284,5.57113624013677,6.42158440027032,6.65334224209083,6.99615409284714,6.6889122313833,6.79604543059626,4.45495239303426,3.4839123719627,4.04918680607844,4.08140788910251,3.89303864229305,4.32529608945347,3.71448723439507,3.64159221074121,3.77327175845326,3.80765859598198,4.55172755576762,4.08011208977478
"JPH1",4.82984058976154,4.98572853864893,5.52198034955987,6.11705020571613,6.40670986393245,6.21478843302345,6.22470346419902,5.88888619613409,7.69550248089479,7.4399405333566,7.57779396739468,7.23790903233866,7.19391727439756,7.26649628179481,6.63551366055631,6.44159869957307,5.88672256961886,5.96067835601562,6.28064029100117,6.64582266356896
"ZC3HAV1",5.3883233348905,4.47850078940415,5.93230398452159,8.05201436458409,8.19457074199954,8.11722608455044,8.03194262282327,7.93226493725553,7.4855005630297,7.47530568854505,7.66724421893003,7.30377369768787,7.28367136502432,7.52489982398219,4.5876203820558,5.0605132974931,4.87941931789332,5.63566615609052,5.42563304027572,5.21297183171107
"MDM1",5.73196530624279,6.01570628080326,6.03009311936624,5.07362678354918,5.23066210608336,5.44365035978985,5.04416714324322,5.77093870971582,4.56209871335309,4.39098970473145,4.28391789315322,4.70628207677477,4.59833349891206,4.93113616738636,5.14968120828399,5.17245243203604,4.8558024235107,5.43759176201542,4.54812132562796,4.81272315009665
"MAP3K7CL",5.1431456317119,5.97880570097906,6.00454323034408,7.05603253461966,6.88629593952177,7.33953140269467,6.73223177990902,6.83756156654236,3.37242439737557,3.66163480070758,3.12726305567426,3.68993863148949,2.93309478989037,3.60036008680604,7.69932465048721,8.20869344613735,7.78519277751578,6.69804687046269,6.96503402952125,6.90387969242213
"NMUR2",3.46114604299751,3.46465160087945,3.85120554814519,3.22505443027061,4.04456225503894,3.43943689068298,3.2190697088741,3.57889194778971,7.8021811967454,7.98369151456202,8.19040711352125,9.26500334131743,9.50346496176237,9.49232682595529,4.01272997140277,3.74961389161572,3.96155007055618,3.55304374089458,3.39134771870825,3.61652217192653
"OLFML3",6.10577826558918,6.04777055853441,6.71588743069873,7.89124510094948,8.14660784505707,8.21892204947482,8.24704786688556,8.03991845106737,4.48668410303963,4.03886759054065,3.95667255022795,5.10703783023945,5.04825689822165,5.09471674336323,7.0121481365114,7.11661776290887,6.67290296274786,9.19091758751103,9.06931195911506,8.95343538434381
"EMSY",9.3189283297447,8.71571489503629,9.53712758630411,8.64046292043513,8.8993377673591,8.56883362222327,8.59586496602511,8.49114281191092,7.44923427070428,7.60241720498498,7.66351035943792,7.7880821389735,7.99489753448248,8.08266592134385,8.47721943238396,7.86863177735002,7.96580016870305,7.45228401197905,7.61270495030519,6.97787056170209
"PRTFDC1",4.78594541586519,4.7303200065994,4.47077446698995,4.69597945071283,4.87315802869122,4.52194702398666,4.38259864109051,4.93082992200073,7.0244379085139,7.69029234237984,7.83918576216504,5.9015491526006,5.88970434680671,6.09487419649521,4.76212601658908,5.49155329615334,5.120170898679,4.77899443829681,5.11204376002887,5.2360485409526
"FAM20C",6.42803677294637,6.73200780839633,7.21321967499712,6.29780992349928,6.34964645130257,5.95049826111086,6.45100650853492,6.14221347321636,4.63103144412981,4.27419032622365,4.36184400734296,3.98298415329293,4.13307168883328,3.69401148075697,4.90138416223524,4.60686470189542,4.38431333202589,6.10283158555842,5.96158890360344,6.07368790838258
"PSMB9",4.0187316432725,4.42048528091519,4.32332147840261,6.05805628281842,6.47701162936465,6.2500239717315,6.11824466599523,6.6957564567387,5.06626943198619,5.8322059262858,5.70155463713156,6.57428674724641,6.51001587990446,6.26562328008392,4.81173126071624,4.02922716581473,4.33859379749712,4.13533979161446,4.15397302969992,4.27528985636962
"ADAMTS9",3.16771464507574,2.64287977590734,3.18285472142863,3.22084804609761,3.02218757740829,3.80842806460082,3.28024747271437,2.99961581809565,2.09953036564613,1.98143555254507,1.89413807903918,2.15831757520887,2.02832373723639,2.40876822987161,2.6279741906122,2.68190381990543,2.96438555886849,4.71592286936668,3.72941622150242,4.17873812570976
"VPS35L",8.56760958170393,8.15966284967885,8.47101575554322,8.46749914066937,8.66942037236077,8.57598416721171,8.39954264428541,8.46540837809219,7.36249979987516,7.55169232992818,7.23767569246575,6.05347570576453,6.61697304382001,6.34329604079614,7.74115146764787,7.12538948291025,6.89392628281944,7.1005546271227,6.92559968060145,7.05637086761324
"PARP11",6.44513391800116,6.58192361466182,6.83383882375417,7.06733281626252,7.19311691556673,6.84018561268828,6.68312516424642,6.6385963663272,4.65245319773852,4.86109866302094,5.3481227613524,6.06441345889295,5.96925300211061,6.07736984154452,7.36497395133829,7.34619775060494,7.09607141138661,6.69426771133602,6.78906921737433,7.01092962813808
"PLAAT1",5.16422424130559,4.9939561960036,5.95325230803933,4.90324441314721,5.58972013462663,5.23965951111361,5.15190935189711,5.20261818368381,2.69887024820132,3.22086297585395,2.43779691400604,2.51092492638261,3.77236235013223,2.97582093293344,6.37504831366052,6.29747342703858,6.02449738852703,4.86746782402221,5.2748373866053,4.8462426302151
"RAB25",2.74102308491412,3.62823353664126,2.9144595782184,3.35089399862025,3.5134958968154,3.39295867523465,3.62909523304261,3.15737110583896,5.18178816278758,5.83030350644429,5.91063928782099,7.93878199689753,8.48927460102541,8.12692267682598,2.92496320353503,3.08466041019098,2.93175172420312,3.28213472704508,2.71187047844959,3.17205800293334
"NUP107",8.19558839595692,8.02699098737242,8.24174139564622,7.65355476957661,7.75082806995152,7.96804393315259,7.68673047757478,7.55213746946017,6.47249259474076,6.12745069413674,6.24234308762555,6.6959669662221,6.7516899492334,7.02381235254976,7.45187481464332,7.52534758553001,7.48755471204508,6.86566681782653,7.20778995909466,7.03085372127873
"LYRM1",5.6046558407098,6.19425654423213,6.18474117161057,6.78656347825481,6.75589859825603,6.99824341116326,6.75290778433053,7.06582068979087,7.63322806752965,7.73838391578708,7.72118326561349,7.44865555654198,6.99823235276836,7.19270008739645,6.08147230211458,6.183565756993,5.76298211726049,5.83285388195146,6.02532122780624,6.05877652470937
"SLC44A2",8.67800909108491,8.51351525591665,8.62862382465775,8.84131480195802,8.8724741639184,8.90942293320275,9.02763715362693,8.90818852042628,5.90305316005147,5.66615780363389,5.9611737714389,7.06921317771239,7.24946535335612,7.61785076607818,7.78814934212033,7.78316824296402,7.79849882443131,7.72492702099094,7.55412504999767,7.52345616913264
"ZNFX1",7.10206609715682,6.65710539329707,7.03088207330614,7.89159028100865,7.94840104612585,8.26251325697334,7.89205429021142,7.98125367702639,4.97062849026488,5.25313972630198,5.24425962196972,5.81108159531226,5.86173897027607,6.02656020244481,7.21785628160833,6.56916817890521,6.80356705075809,6.91210169348709,6.97462671735878,6.68444950248012
"ATP8B2",6.32727905696891,6.57302969332311,6.12169487939025,6.24053086495632,6.65649710709852,6.679256020341,6.95641303479492,6.63925614253552,5.13473304587512,5.9210551313318,5.27992592218065,4.68718711154842,5.37411857448967,5.00753866288042,5.71265732760135,5.59121340885685,5.83052764173696,6.42833260653531,6.69886611833238,6.29664095063004
"ZNF248",5.1186316689888,5.01393111604628,5.84826936207166,5.74162475481641,6.27559228063813,6.22236443268863,5.8831249430464,5.88689699333666,5.73892176427209,5.27919899562302,5.26841501490861,4.32156096363694,4.80132283653368,4.8706606962212,5.83964230446761,5.17409041135737,4.32354077402082,5.61721451204833,5.08309175549163,5.30637353494935
"CEMIP",3.22145232490815,3.0739764904315,2.80146779704623,3.00983820211131,3.32686204647947,3.46561611295921,3.34907526559685,3.51245115340425,8.90851848287628,8.87668107411579,8.84662873100029,6.5392309312747,6.87747846087143,6.86367113934545,3.51736192424806,2.88811900251813,3.07509462168401,2.57544223423909,2.75640647282766,3.24877893707114
"PTCH1",6.32110482378524,6.10967929615995,6.45828369230423,7.32535079540626,7.24383616177537,7.15654290793557,7.33489214289137,7.12371631717876,6.69611417156733,6.47038403625865,6.66443260268655,8.40469174056559,8.23602927413618,8.60083151144571,8.3556964429807,8.16406854749743,8.23014064500079,7.03392899886215,7.07858827685363,7.20215585413943
"MIF4GD",4.52008375355418,4.7027590670754,4.93273753643014,4.87673319849216,5.33678158123514,5.46415494617507,5.31999654232304,5.02986633496204,7.06782785775088,7.13655853217104,7.32670575470148,6.3493281894301,6.65684361261274,6.22171399363633,4.61140822176804,4.2160237870934,4.41002795244571,4.52676370622881,4.87811589830678,4.38348546691398
"C3orf14",6.0186368068808,5.98755361328694,6.05744911967851,6.57621814069446,6.87848475050517,7.04600355006809,7.01005695061757,7.12391851721216,4.28825622177624,5.2462516480475,5.24840833103202,5.10421554329833,5.34182161469732,4.47275458746558,3.69748775587093,4.34135296199433,3.44282911436192,2.3552168747204,2.51961776310903,2.45129454663969
"GALNT16",6.79425662536723,7.05203788099838,6.88357963222286,6.4565287060746,6.65128413228249,6.55861444329219,6.77763365332703,6.83500038568931,5.56744530692126,5.72710489602975,5.97522399974508,5.87231972753023,5.99922141755893,5.68119082946427,7.41694853171968,7.35805886177545,7.28675160612016,6.61187282250446,6.24708466757699,6.25951905200492
"PLEKHH1",3.31456719547061,3.48620150766075,4.02775644057799,3.80254020128096,4.19914715888655,4.4796270118085,3.60743952967176,4.00240230950727,5.51727134413847,6.08238700017132,6.11550637268287,4.43301830488176,4.24186649049273,4.00835045140816,3.12337831790895,3.55820039952971,3.03197620599751,3.4205881099439,3.27711413147989,3.62360096114423
"GRAMD1B",6.00193677347061,6.1549003400214,5.89274619879009,7.34180423851752,7.17820140160063,6.89730577200553,7.22984849673373,7.14850903244255,5.24467556031073,4.97486510420338,4.61118968091937,5.16839813357464,5.75213653888113,5.44599096903163,7.7904453409907,7.32225476647379,7.30247472788761,7.17204320078246,6.83481377583582,7.20802494242445
"PLEKHG1",6.32255047027627,5.95773988266095,6.28731560762695,5.18896361716315,6.25193176176934,6.08723207492554,6.03739314667498,6.24203839107915,5.84130071576669,5.86507176361092,5.71319210227461,6.95572995695488,7.31900333535801,7.56234690557424,7.0757727693287,6.84858894502297,7.07446165676154,4.22997363491393,4.44406170848114,4.00877358693974
"RNF150",9.11106790207678,8.77817287445635,8.8221711681917,7.71711142678994,8.04151434036555,8.11605585427704,8.07589531538516,7.99005443554507,4.66218842272272,5.08475044965787,4.8527468357224,4.67917962249216,4.30265381882151,4.79592234470047,7.45866820015829,7.09459605046826,6.99551901571171,6.47702514488557,6.29481746203919,6.56598061296498
"ARID1B",6.89224549216726,6.31657930198263,7.34160393267557,6.52170384199041,6.49641023684592,6.60094347811463,6.42451621026452,6.2754522303138,5.93010119780242,5.45999469200665,5.86340424129097,6.51832424118356,6.255103501718,6.57414148638985,5.75959706687669,5.88610362388666,5.5767366915582,5.72011971517397,5.50903164543389,5.79664171953815
"HECW2",6.81977086976306,6.17633448874336,6.82122016692295,5.1000204540478,5.33788170778588,5.90797788449765,5.43043260095,5.12074147818144,4.72088675420095,4.52411180005169,4.39748136790282,4.71054201358272,3.75701459518965,3.91426873513516,5.16841356733166,4.88457312818486,4.93268171039927,3.77672273003424,4.70410822108835,4.42371078500699
"NYNRIN",6.39171822549594,6.34113882942262,6.29477858323779,5.90190729439954,6.01339798724274,6.08239273384611,6.00926680422188,5.97446575522727,5.28019915435074,4.45016853547048,5.28808216188495,4.74671793222223,4.9468501756513,5.48213865765609,7.17510875571068,6.44139061753247,6.31008927283654,6.38962708482558,5.35765854238874,5.88837967478274
"ALPK3",8.41136056894677,8.16330164287559,8.24437955778868,8.37976790810729,8.45953790754544,8.23803027257145,8.43447804528716,8.35028244597814,5.019445954116,4.7013401764294,4.54698708670379,4.15058053275083,3.92853165788746,5.03731063248795,7.02417497026599,6.65864257225962,6.92848798787731,5.30621234271649,4.95273751260344,5.47298472939855
