"","RH41.PS.1","RH41.PS.2","RH41.PS.3","RH41.PR.1","RH41.PR.2","RH41.PR.3","RH41.PR.4","RH41.PR.5","NCI-H520.PS.1","NCI-H520.PS.2","NCI-H520.PS.3","NCI-H520.PR.1","NCI-H520.PR.2","NCI-H520.PR.3","SJCRH30.PS.1","SJCRH30.PS.2","SJCRH30.PS.3","SJCRH30.PR.1","SJCRH30.PR.2","SJCRH30.PR.3"
"TC0200008996.hg.1",9.29729131072414,9.27316464055357,9.31716761669727,9.63178784485672,9.71390273805912,9.69012398238237,9.78197127055359,9.81503555789559,10.7071879587125,10.4959206262231,10.683260748688,10.6768498371175,10.5135904716884,10.7471277499198,9.32007151098082,9.36008826729424,9.45125301638485,9.83925113212035,9.93132499312471,10.0068361088401
"TC0400011383.hg.1",7.97432313467303,8.02908940243278,7.8167821553396,7.98884554379161,8.18112226418214,7.95574449942257,8.09830674696628,8.11420713291391,10.8790122907467,11.0767237918779,11.1958644691231,10.8746261456772,10.8664114571344,11.0006053314616,8.53519719416814,8.54622424514871,8.29585217323356,8.03316066841609,8.0601564097251,8.2407254868975
"TC1500010106.hg.1",9.76251288425194,9.64097265272895,9.82210919426777,9.65980360354246,9.73607063477797,9.82580204956213,9.81470939337218,9.84011249575529,7.7119919994363,8.08572503566694,8.02277717858269,7.79389427653186,8.17076210127589,7.89121437504593,8.91244800625116,8.91308178077024,8.74446496939955,8.8344675810365,8.8946417472061,8.82361540902789
"TC1200012654.hg.1",7.7672973342073,7.84838622450769,7.98276046412002,7.2010739841422,7.2929965412387,7.27174837228712,7.46794550341031,7.33058078976725,7.43398784652199,7.73525616646992,7.72023767476661,7.60166395228876,7.71155910753752,7.4995277252469,9.9041120039693,9.99291830931668,10.0104434299652,10.2849612938309,10.1951450574068,10.0647554703605
"TC1200010984.hg.1",8.8933202860692,8.92614866266719,8.78102624769248,8.18277809524552,8.33694062969178,8.39671740794054,8.29728106013504,8.43146736404456,8.18808271821979,8.12780332193299,8.40289466771391,7.9391138958632,8.00305266995727,8.10943147800239,10.5155444413902,10.5166649488344,10.7459373014455,10.6458426623368,10.7548370653758,10.6685844437789
"TC0500008777.hg.1",7.53325918695004,7.38090110597928,7.88347112909977,8.40513552970526,8.58355577034599,8.74779668782334,8.47289252105142,8.39241631460327,6.9619532489081,6.96510523335016,7.2249753272648,7.76447371636833,7.73728755557669,7.95587214285774,8.72960897689497,8.69917433768759,8.44861384634804,7.709350132561,7.63358456015732,7.72120057524398
"TC0200012062.hg.1",6.97402195743843,6.99974978261119,6.72428555314211,7.29558876094995,7.19938916971379,7.44893273003096,7.17323345466372,7.07847686392771,9.10216122191442,9.10819989153043,9.2317109970935,8.58542995019472,8.60474686310309,8.5066121939697,7.13212881126383,7.3101323827768,7.45546004133894,7.31274901031451,7.44274335146893,7.3749771620369
"TC1100007227.hg.1",8.36668676110003,8.01342343533776,8.41012905165696,8.47710640548203,8.51983115599658,8.61712650848395,8.32564225234664,8.3950525522784,7.58626949082855,7.52569731180887,7.48397315408012,7.60936574531531,7.56627981449968,7.67434919225388,8.36492669283453,8.04338705818323,8.09020589558745,7.4726945213191,7.57785351672882,7.56406814956252
"TC1600008617.hg.1",8.78883555874394,8.31210947196782,8.70404197298025,7.91179295183976,8.23781089223144,8.12782629551506,8.11878294865288,8.08159093443709,4.51794181065782,4.83342104497665,4.76051033162856,3.76138484802175,3.87857102761413,4.55485491645107,7.50201386307769,7.4563727506039,7.55799939586327,7.28321174196163,7.35034237395416,7.45501013427729
"TC1000011683.hg.1",8.65893643751234,8.4357874420658,8.81964099103286,9.20201282998334,9.06353192555137,9.26446125261397,9.18109073173137,9.36848563383215,8.25914408589888,8.43299835500501,8.39308952275489,8.09248017167137,8.10237216610712,8.22980641746617,9.5519218987988,9.48779947244965,9.52654389332836,9.21566999028758,9.16152034766256,9.00070999021713
"TC0200016115.hg.1",5.97662655891689,6.32566805673335,6.54869401658635,6.53119768991972,6.32807530353619,6.45627310268801,6.4172425799191,6.01655982511116,8.51846754559692,8.48505201544564,8.54907189527763,8.9324050645436,8.86293085812776,8.95114349465591,5.93391072289309,6.04838221713401,5.58732636964196,6.98465209171159,6.9833719476632,6.85301972054668
"TC0700006737.hg.1",4.08057002491469,4.42291191235454,4.46295157818777,4.5934576794628,4.68388627976104,4.78659554386618,4.07240220841611,4.44843228863902,5.80610158108814,6.1851911109524,6.55713628118772,7.04550126480915,6.95717569354096,7.23749410206331,2.71679934193709,2.7193595282112,2.60316268312668,3.04041478490028,3.15515842828616,2.43449199305493
"TC1300006799.hg.1",3.78800061853964,3.82591844641837,4.42751565871867,4.24430747343501,4.3926698815548,4.38846783818216,3.97811255677048,3.792754924659,5.9169358817295,5.52555438271468,5.58100226549253,6.30207741131071,5.9480948793679,6.16173988587417,2.99372820557709,3.31579916174004,3.61116147103802,4.49205234905336,3.83530543269185,3.96800059719223
"TC1600008868.hg.1",8.62950910701359,8.50814564956586,8.58165349666464,8.90086747456827,8.63539334999702,8.77727078313938,8.71181716744095,8.64142565672586,6.29022181834794,6.2566274655783,6.0014114588811,5.9801058104993,6.38669350327329,6.06331430012252,8.75922525593922,8.60880497852176,8.60673735730501,8.93587831377591,9.05338868915288,9.00292067345162
"TC0X00011168.hg.1",8.437248483195,8.41212952918793,8.31175012644754,8.87146958070973,8.66635842808648,8.94867947290137,8.98067174527363,8.98309602328469,9.75331412435412,9.748683244341,9.83527938743633,10.0306570994719,10.0750018937089,10.1279552091845,8.49542553776527,8.67892394722882,8.82069103330428,8.70730811606373,8.69816081200958,8.64268591906452
"TC1700011121.hg.1",7.63709048494901,7.29735588204269,7.51936840486523,8.13378726473603,8.32444518393689,8.30983467109336,8.22432036787547,8.34501459501422,8.0241744817058,8.02829129506011,8.30748603513762,8.35489301517989,8.42691634506612,8.54187891800345,7.1242137599941,7.14187400457794,6.87073356544904,7.08714111611541,7.11488531981108,6.78522074317793
"TC0400011299.hg.1",6.12055396888087,5.6850158598956,5.95773298132736,5.39053446636956,5.16235459458258,5.38900510571138,5.29560799675034,5.53968912021491,4.9209045425474,4.73161053960058,5.23552571575968,5.20305547809781,5.09895358385043,5.00876196663217,6.56368302336508,6.00251586571684,6.30398664668739,6.44107414359302,6.70165333337595,6.43047453170497
"TC1200008488.hg.1",6.76856272499983,6.7407484201829,6.90885524234003,7.78795587538181,8.02942229020592,7.8283761426922,7.96303036532056,7.83520985470331,4.13053915279154,3.69551349588629,4.01682357726651,3.86652710238369,3.22401677628358,3.49534272720636,3.82373482345987,3.63339178104837,3.48516599497105,3.37971804851339,3.04541812029009,3.49115318504224
"TC1900009062.hg.1",9.53821289519619,9.69915512756823,9.5891939557605,8.98223150024075,8.98189148851653,8.89445802439643,9.01794833269705,8.94317322414965,8.43809847585602,8.27551152949983,8.51347228698163,8.16207795146834,8.10805058565988,8.25435815759989,9.23902828481215,9.23637011865575,9.34592094580605,8.80749264992116,8.86071750032906,9.01192705345156
"TC0700012439.hg.1",6.91909913287076,6.57517342164544,6.83676280830652,6.19002629409838,6.10773288404506,6.04220797981854,6.34720142025365,6.04382676902012,4.4803547523163,5.1105145344065,5.24842363077038,4.51429817669517,4.3875020650808,5.05801655886704,7.21958482816416,7.39116763942358,7.13341882895169,7.4104471831408,7.21255374060514,7.17007268733142
"TC1300008892.hg.1",4.06664786536026,3.73165856854692,2.95145172804165,3.15351920881706,3.69217264921249,3.8079407820307,3.87146645821919,3.87085764417388,7.98761367541565,8.33117581425024,8.26910042005656,7.24219459064747,7.53069684140862,7.36713372813562,3.53202315279451,3.58710169060171,3.72540876678368,3.60773737638293,3.8321207408244,3.32403851987459
"TC0100013432.hg.1",8.77013961942195,8.59528017006064,8.80055231135556,8.64552905650665,8.75576115805258,8.82414091347305,8.82675629192741,8.71794285069545,7.26091484818325,7.26699552506378,7.10057457972105,6.94755760575679,6.8911054128717,7.19592082074811,8.02097953838343,7.90015535372386,7.58196443736056,7.92550924235955,7.78562526582834,7.94017673631995
"TC0900006531.hg.1",7.38218246632422,7.33414054603974,7.51902695435244,7.36655767374696,7.32799029328804,7.42884043236476,7.24510773359828,7.24493989624276,7.33843408038291,7.3730443469649,7.34944489158258,6.84948659049545,6.98457374215519,7.02847916554521,6.3479201997278,6.77267156557101,6.27911138012581,6.11641451119483,6.34898799112318,6.58179814799331
"TC0800012279.hg.1",4.50255216977324,4.78930176181247,5.56015269024471,5.54072576007628,5.33294560435012,5.49181898816148,4.75009006332444,4.70306476881113,5.69960400320088,4.80047507458153,4.8826867345615,5.53701886368047,4.56025890597116,5.07029633217918,5.16603773157916,5.51907069903221,4.66013770469355,5.86130712120144,5.09383094278385,5.84923430239074
"TC1300008668.hg.1",6.00018947955851,5.93334703737982,6.36746678588238,5.54511898234086,5.95626375882305,5.94974416935887,5.73194002701035,5.80368697247868,8.48554443987558,8.2932163136552,8.7475956734317,7.33890051219114,7.85686340900504,7.94592319211334,7.00281712275663,6.79522700403833,7.2431733899912,7.23410480235937,7.06552376052517,7.32556640466376
"TC1700012078.hg.1",10.6046876050162,10.5536952473353,10.6255265266441,10.3323356596632,10.3175060296062,10.2497639326442,10.2718210371302,10.2032969383836,9.50163293990373,9.4057651407958,9.60036999371797,10.1620189339617,10.0810379762254,10.1114102664226,10.8651584208123,10.8902096575641,10.9491154170438,10.8878876612264,11.0305334779502,10.9735957338283
"TC1200010977.hg.1",10.2046980185809,10.2862382073771,10.5330682490758,9.67057120627213,9.76220917272251,9.81868413661017,9.74965078981195,9.75942261422841,8.46322052430055,8.5565761397457,8.65886296408755,8.80868922418482,8.84490256711237,8.88985787573522,12.12136116729,12.1906258587591,12.1858755981899,12.3219925007055,12.3824508911552,12.3198831652225
"TC1900007945.hg.1",6.33170647565517,6.20963788695178,6.7216462860344,6.4184496729376,6.54535602281881,6.56870035319495,6.27669828849727,6.5788166279835,5.83938511826254,5.79497324251134,5.84070337194102,5.37950949619073,5.51357714808117,5.81015226048706,5.74939919788909,5.46001867336776,5.13303590854886,5.30355561745214,4.75911959135089,5.81843210641515
"TC0100015287.hg.1",5.11753847155432,5.08830034594546,4.94586156962074,4.83661740468682,4.30212691705563,4.79695996365046,4.89637603305939,4.53610189225585,4.10887296213516,4.91401106314727,4.3245369129264,4.23715514196305,4.23333123910765,4.3633243649698,4.90502737625283,5.28663756539569,4.87141121797284,5.74110153600403,5.28816559826271,5.45985091292374
"TC0300013380.hg.1",9.41767827406035,9.16822947087582,9.33155042866323,8.80227906383374,9.02436435365106,9.14698614897712,9.22822519455598,9.3055446672779,9.06095071460978,9.54433310495314,9.42753767272029,8.51552553940523,8.93625887011038,9.00613471919987,8.05057328859315,7.86976065548808,7.73195895568322,8.01596213883575,8.0386230921481,8.03075401210712
"TC0200015193.hg.1",3.14945009813881,3.22458357980171,4.01354604648631,4.11499520331974,3.99426373881422,3.98604504018223,3.96321847938189,3.97497480635977,2.98040516549523,2.66948060006125,3.30035706678693,2.74812936003998,2.72126187852111,2.78038426490182,4.50993508961803,4.6166222709315,4.04991533555692,5.2944250812866,5.56470844605785,5.08642328030462
"TC1100012474.hg.1",4.98336194230998,5.06700697866381,5.5926143332434,5.46224497760866,4.43242880057661,5.18278517778064,5.16492459106892,5.16534769683685,6.15970234065967,6.72071258696203,6.82599413358487,7.2457674939564,7.56936171663072,7.55242284077536,5.11581956722554,5.91000754787133,5.8021193152736,5.78725677025497,5.54612101422893,5.18774361025867
"TC0100008536.hg.1",4.49460827092834,3.64127635799896,4.24654257147296,3.93527077249887,3.72383647693783,3.86956692912459,3.98788100929179,3.87223638609977,8.56880083618963,8.73303498879654,8.73726666265715,8.32961505277875,8.42933590347813,8.65404536956749,3.62776777482678,3.17417653451482,3.73276423941741,4.27685952955135,3.4325990560774,3.91603292140535
"TC1300006767.hg.1",7.5615325073543,7.20724700301581,7.93587241007388,7.61098686189139,7.94672781428946,7.80810682772988,7.62721897949074,7.76916831585505,6.30373685501867,6.30102486372505,6.83934741633565,5.82672115011341,5.92900599455315,6.00162849283463,7.31103999067394,6.98389796359015,6.99241224950358,7.50672835795145,7.35785647386657,7.5548594604512
"TC1700007851.hg.1",11.2288669390429,11.3043703192671,11.1881572592129,11.3335368711135,11.3803984851626,11.3126393699331,11.4504698578571,11.5062191059722,11.8654809626969,12.0020305631769,11.9967636479848,11.7479480202132,11.7653491098918,11.7507944116212,10.9240323796742,10.9334068844322,10.9268798036075,10.8565017655622,10.9358273020341,10.8256272676681
"TC0700011785.hg.1",9.91964868437501,9.56846372640597,9.66548845429247,9.30701808465987,9.26088505430858,9.32926625117697,9.3925384056785,9.12726312595756,6.64187363537095,6.79760202679112,6.96709009846482,7.03618156712589,6.89291182672921,7.29546633983119,7.95060281824217,7.72084837315977,7.70032342042814,8.18064074944502,8.1179512537989,8.01463468248802
"TC0300007055.hg.1",5.38493770052103,4.80231812706378,5.58184061544755,5.71795909935259,5.92849472601768,5.89310013823595,5.73652925213699,5.50688404065353,5.48878171988953,5.54586953783271,5.76576835073428,3.39978424864504,3.95431674349482,4.49268898284004,5.81650388336191,6.07977846834481,5.3073050246818,5.29115449598732,4.93036526503594,5.12232878361818
"TC1200006738.hg.1",5.63516970130463,4.69670234965616,5.38676096938534,5.6280707631859,5.38387888593316,5.6296107947572,5.33458999333567,5.12638165400718,3.76452710012158,4.17126798995668,4.44443644921179,3.76214911171568,4.64741912778174,4.3211264726449,4.89708824194565,4.98219293836202,4.71550554039316,4.07394856877506,4.57171394860921,4.76159407967467
"TC1900011884.hg.1",4.1386600498932,3.91727698978229,4.31821109846523,4.73531845890074,4.55754333987562,4.51368999720221,4.56659062087973,4.75702496196252,5.28508717033594,5.19977644539604,5.19397368144421,5.71778764095574,5.65387717196102,5.70125108180225,6.03453544305737,5.97064999036977,6.0779846760585,4.97625561394275,5.05750468074829,5.13689165152197
"TC1200012590.hg.1",6.51044124469943,6.11495760249688,6.47525755590837,6.29041106863834,6.40498301805067,6.4033400786135,6.31010970947723,6.32965432720792,5.74622494511297,5.36074868728824,5.598750908676,4.84908966143494,5.42520817733978,5.7105077401602,5.34375708446643,5.3601273454391,5.36855984315909,5.12481933377172,5.11962546102471,5.1452960301724
"TC0700008657.hg.1",6.39388576452584,6.19214497697409,6.26314365903235,7.42036295391334,7.56698720969654,7.66684029136682,7.4804490177134,7.82654754262999,3.52229437772828,3.04624433056064,4.42358929959917,3.53875049659722,3.94476385239305,3.1445357327857,7.89953903268823,7.91221682611668,7.54634247694485,7.43106260141847,7.74155689479689,7.43132427553002
"TC1700008175.hg.1",8.09548561259001,7.97559950305013,7.91252181655858,8.37668058234748,8.3588919259979,8.58298731693173,8.5348537714361,8.64521524292838,8.88771461740343,8.90514342887648,9.05213635621665,8.29983473759387,8.56630194206393,8.57422272141874,7.62817671962773,7.73425153112173,7.46749571881135,7.45454324189659,7.34755266893855,7.38402242974991
"TC1400007478.hg.1",8.30590897112708,7.60849897108505,7.92637843374384,7.33515368371758,7.53494662372204,7.32506868292647,7.35877460131192,7.28359275724527,6.79643243798382,6.4627666057759,6.58276296112754,6.18964032185146,6.27672941053135,6.37199841165747,7.53882625886291,7.21815346560295,7.57461211768438,7.24294687565031,7.23193166135111,7.0591395422917
"TC0X00008881.hg.1",3.60792202122661,3.44525079250239,3.27289322570885,3.08039417346368,3.28154297834233,3.10625563825153,3.68255123694185,3.10364396332893,3.93786166560117,4.32901225369732,4.59201062815975,4.06941671035116,4.02305228059079,4.19438921919861,3.39185775685734,3.51537745736298,4.35678479473132,3.26168688743864,3.04830433130979,3.34283402610116
"TC0400008628.hg.1",9.15503610830437,8.92714093470351,9.10975667804444,8.34089579468933,8.39788590886014,8.61881226153006,8.52868404639566,8.30539260846218,4.43227860474426,4.7262157326187,4.7160120705194,4.83554661442642,4.24932897317778,5.07010456689297,9.18475757576223,9.1223224368581,8.93369158575179,8.74059999862336,8.78815493497859,8.59046091899183
"TC1300009348.hg.1",6.9995941757067,7.106509054113,7.06470778599679,6.48592092124472,6.48055310588992,6.49273358300465,6.48815720223885,6.45013655156528,7.0361207418762,6.62848319864633,6.95150300660431,6.98288669710452,6.67570017698448,6.78849993584761,7.61379350905753,7.68706556219623,7.78999396515511,7.79684233700569,7.86813039142497,7.84767260048518
"TC0200014623.hg.1",5.79604390930205,5.61991798577513,6.22367183094235,6.66871795116527,6.80997055908709,6.86395716552074,6.81048922959789,7.01030723317203,6.76696663074975,6.86260070428856,7.04056588101078,6.99889623994462,7.2329112277997,7.05805397290415,6.10689455011663,6.11029218955787,6.00627317800036,6.04701382119685,6.57478128508715,6.23205541116774
"TC1300009505.hg.1",7.14964320376691,6.95383337179028,7.08744775794754,5.36919310671182,6.04659471903236,6.1009773944564,6.01672197840813,6.21803612102411,6.49450232186504,6.80990094178702,6.6934628505421,6.37785652288715,5.77731045039626,6.23661737479231,7.36489324938338,7.32122780369898,7.16122515148617,7.41530215566765,7.3324640142329,7.36193448115099
"TC0600007847.hg.1",6.1774078587173,6.27166633342464,6.40088772447837,7.51832415382308,7.26314767835035,7.45062816907385,7.40653432170053,7.51575917700896,5.69643795043588,6.23676144974324,5.93503232584292,4.73113923576937,4.2449071102423,4.77517046539239,7.48883642505924,7.59815724790333,7.43344465560512,7.44134594829072,7.57984854528468,7.53966525631259
"TC0100015715.hg.1",10.3386001920089,10.1292096593071,10.5782212919444,10.3522768796661,10.508867862037,10.6025688849171,10.5049665378619,10.4093613852677,9.04744713192302,9.03177858304642,9.03693486863031,9.35711320468018,9.38337606067758,9.63701062508238,9.03496486781787,8.97519509644579,8.97709319618622,9.23042988567196,8.91546584625675,8.820727366515
"TC0100007949.hg.1",7.90021402947423,8.0508150144127,7.92998301389459,7.92427989574134,8.15254440128302,8.16131133449293,8.20139375063571,8.03166474922688,10.0632180528064,10.2355696380368,10.2443479285202,9.81657845356992,9.99848668175562,10.0824929682445,8.10990530622366,8.2601566545051,8.15665682786654,7.70406988382833,7.99102295967383,8.07000770550429
"TC0300012534.hg.1",8.77385630860868,8.47988669083206,8.68637262706219,8.10393217166382,8.15761050967666,8.17245230612478,8.24354744079582,8.26116016591665,7.41652286254561,7.53983555572754,7.46416141808135,7.23309787261526,7.54234516496957,7.42118136909472,7.4134450376137,7.51270863129062,7.51226803501189,6.74298649020446,7.00726808172818,6.82492560121826
